time,tide
2018-06-21 07:00:00+10:00,0.5930000000000001
2018-06-21 08:00:00+10:00,0.43300000000000005
2018-06-21 09:00:00+10:00,0.3830000000000001
2018-06-21 10:00:00+10:00,0.45400000000000007
2018-06-21 11:00:00+10:00,0.631
2018-06-21 12:00:00+10:00,0.8730000000000001
2018-06-21 13:00:00+10:00,1.124
2018-06-21 14:00:00+10:00,1.324
2018-06-21 15:00:00+10:00,1.4280000000000002
2018-06-21 16:00:00+10:00,1.417
2018-06-21 17:00:00+10:00,1.3010000000000002
2018-06-21 18:00:00+10:00,1.115
2018-06-21 19:00:00+10:00,0.911
2018-06-21 20:00:00+10:00,0.7400000000000001
2018-06-21 21:00:00+10:00,0.6440000000000001
2018-06-21 22:00:00+10:00,0.647
2018-06-21 23:00:00+10:00,0.7470000000000001
2018-06-22 00:00:00+10:00,0.92
2018-06-22 01:00:00+10:00,1.118
2018-06-22 02:00:00+10:00,1.2870000000000001
2018-06-22 03:00:00+10:00,1.379
2018-06-22 04:00:00+10:00,1.364
2018-06-22 05:00:00+10:00,1.243
2018-06-22 06:00:00+10:00,1.0430000000000001
2018-06-22 07:00:00+10:00,0.812
2018-06-22 08:00:00+10:00,0.6030000000000001
2018-06-22 09:00:00+10:00,0.4660000000000001
2018-06-22 10:00:00+10:00,0.43500000000000005
2018-06-22 11:00:00+10:00,0.5210000000000001
2018-06-22 12:00:00+10:00,0.7060000000000001
2018-06-22 13:00:00+10:00,0.9510000000000001
2018-06-22 14:00:00+10:00,1.199
2018-06-22 15:00:00+10:00,1.393
2018-06-22 16:00:00+10:00,1.488
2018-06-22 17:00:00+10:00,1.4660000000000002
2018-06-22 18:00:00+10:00,1.3370000000000002
2018-06-22 19:00:00+10:00,1.137
2018-06-22 20:00:00+10:00,0.916
2018-06-22 21:00:00+10:00,0.7280000000000001
2018-06-22 22:00:00+10:00,0.6160000000000001
2018-06-22 23:00:00+10:00,0.6050000000000001
2018-06-23 00:00:00+10:00,0.6940000000000001
2018-06-23 01:00:00+10:00,0.8570000000000001
2018-06-23 02:00:00+10:00,1.0490000000000002
2018-06-23 03:00:00+10:00,1.214
2018-06-23 04:00:00+10:00,1.306
2018-06-23 05:00:00+10:00,1.2970000000000002
2018-06-23 06:00:00+10:00,1.1860000000000002
2018-06-23 07:00:00+10:00,1.0010000000000001
2018-06-23 08:00:00+10:00,0.7890000000000001
2018-06-23 09:00:00+10:00,0.6020000000000001
2018-06-23 10:00:00+10:00,0.4890000000000001
2018-06-23 11:00:00+10:00,0.4820000000000001
2018-06-23 12:00:00+10:00,0.5900000000000001
2018-06-23 13:00:00+10:00,0.792
2018-06-23 14:00:00+10:00,1.0450000000000002
2018-06-23 15:00:00+10:00,1.2910000000000001
2018-06-23 16:00:00+10:00,1.473
2018-06-23 17:00:00+10:00,1.549
2018-06-23 18:00:00+10:00,1.504
2018-06-23 19:00:00+10:00,1.3490000000000002
2018-06-23 20:00:00+10:00,1.1260000000000001
2018-06-23 21:00:00+10:00,0.8850000000000001
2018-06-23 22:00:00+10:00,0.6840000000000002
2018-06-23 23:00:00+10:00,0.5660000000000001
2018-06-24 00:00:00+10:00,0.5550000000000002
2018-06-24 01:00:00+10:00,0.6480000000000001
2018-06-24 02:00:00+10:00,0.8160000000000001
2018-06-24 03:00:00+10:00,1.01
2018-06-24 04:00:00+10:00,1.1740000000000002
2018-06-24 05:00:00+10:00,1.2630000000000001
2018-06-24 06:00:00+10:00,1.25
2018-06-24 07:00:00+10:00,1.139
2018-06-24 08:00:00+10:00,0.9590000000000001
