,Run,Qb,Hs,Tp,Eig,Esw,Hbar
255,20180616-2130,0.0,0.30149909411764714,15.099352941176468,0.005194529063379689,0.00036964947192289014,1.592171670875
256,20180616-2130,0.5740740740740741,0.3110631888888889,15.64916666666667,0.004404303425854651,0.00023264628589323352,1.0876742684479166
257,20180616-2130,0.746031746031746,0.3055737238095238,13.431333333333338,0.003984349803010231,0.00023503490977258736,0.8483744919895834
258,20180616-2130,0.9,0.28111007499999996,13.8969,0.0037215201852407046,0.00026535514213522194,0.5566783811666667
259,20180616-2130,0.0,0.2588340647058824,15.963235294117647,0.004344111814165691,0.00019940757054267406,2.2618204009375003
260,20180616-2130,0.0,0.23579944200000005,15.66,0.004086712699638594,0.0002075111137755876,2.4166966501666667
261,20180616-2130,0.0,0.2455524588235295,16.15441176470588,0.003949955662417927,0.0002196033821823395,2.5257619715
262,20180616-2130,0.0,0.23402400566037726,14.448113207547168,0.0032123196467733176,0.0002633557882129642,2.7214238818125
263,20180616-2130,0.0,0.2327952654545455,14.236363636363638,0.0036640623749378087,0.0002942910514273145,2.5480560821875002
264,20180616-2130,0.0,0.25468777800000003,15.69,0.004730176420753968,0.00029018853655729147,2.409601401854167
265,20180616-2130,0.0,0.24842408653846157,14.72596153846154,0.0038615665913231075,0.0002697447700458121,2.5510692551666665
266,20180616-2200,0.0,0.27188946545454556,15.174054545454542,0.00587560890724974,0.0002592386597614448,2.1600459467187494
267,20180616-2200,0.0,0.3026805777777778,14.993222222222217,0.006856685257111671,0.00025383823644572383,1.95235985315625
268,20180616-2200,0.0,0.31051076666666666,14.916833333333331,0.006771314819381044,0.00023581235533819643,1.7806023080104167
269,20180616-2200,0.0,0.2900564018181818,14.372727272727273,0.005475259285703574,0.00021245794272595968,1.652449969875
270,20180616-2200,0.47368421052631576,0.3196210578947368,14.00994736842105,0.005443365016609838,0.0001443748925522414,1.1484395386458335
271,20180616-2200,0.8135593220338984,0.3276689186440678,14.059322033898304,0.006551960540282622,0.0002551624151609383,0.90769432371875
272,20180616-2200,0.8771929824561403,0.28460301052631576,14.63789473684211,0.004018016875668174,0.00022682349680291407,0.6191821760104167
273,20180616-2200,0.0,0.2761513157894736,14.44736842105263,0.005523145912972655,0.00025755809246873093,2.323512089208333
274,20180616-2200,0.0,0.2697478823529411,15.073529411764707,0.004858597983063614,0.00023890306284814937,2.4772826102291665
275,20180616-2200,0.0,0.2625518388888889,14.409722222222221,0.00473493572192879,0.0002316941397917094,2.5868322705416666
276,20180616-2200,0.0,0.24858712105263167,13.789473684210526,0.004522913124768338,0.00021994092271339835,2.782146794625
277,20180616-2200,0.0,0.24886402105263158,13.776315789473683,0.004485720627933041,0.00020492622750279898,2.6092003719583334
278,20180616-2200,0.0,0.2877021634615387,14.63221153846154,0.006030958877165101,0.000180913553038694,2.4706275965
279,20180616-2200,0.0,0.26605333888888894,15.215277777777777,0.005393252537293821,0.0001690672228515959,2.6126366704791666
280,20180616-2230,0.0,0.27345208947368405,14.608526315789474,0.0033366203412567956,0.0003144718084743553,2.143680160979167
281,20180616-2230,0.0,0.2872178732142856,13.40635714285714,0.004451653294135509,0.0003244884242760418,1.9363714295625
282,20180616-2230,0.0,0.27034414528301887,14.497415094339626,0.004361383441351342,0.00030637903919003985,1.7647049365416667
283,20180616-2230,0.0,0.27145774576271187,13.585728813559323,0.003906724126618058,0.0002809571302750748,1.6371834649583334
284,20180616-2230,0.4426229508196721,0.2837832147540984,12.543983606557381,0.003982253354289849,0.0002770422533160327,1.1307882783645833
285,20180616-2230,0.6935483870967742,0.3184490903225806,12.895258064516126,0.0043187226172008335,0.00024683640298386585,0.8932543869583333
286,20180616-2230,0.8813559322033898,0.2706393101694915,13.604847457627116,0.0031999837660872045,0.0003750319283608504,0.6066803436458333
287,20180616-2230,0.0,0.25339980000000006,13.590517241379311,0.0034627471500233123,0.0003007798597780176,2.308838180520833
288,20180616-2230,0.0,0.2469802500000001,14.840277777777777,0.0035841230631345933,0.0002655303573400263,2.4620960782708337
289,20180616-2230,0.0,0.23463380892857136,13.627232142857142,0.0034927305187861597,0.0002491717643972636,2.5717000021875
290,20180616-2230,0.0,0.23854782631578958,14.223684210526315,0.0028992806197990256,0.00021066720431733046,2.7665838399791665
291,20180616-2230,0.0,0.23025277500000008,14.203125,0.0025277000519696134,0.0001732675429925995,2.593585810895833
292,20180616-2230,0.0,0.2578897611111111,14.86111111111111,0.003845660513437114,0.0001707322758780849,2.454677470125
293,20180616-2230,0.0,0.265740114,15.014999999999999,0.0037739643848752847,0.00020301950958866996,2.5965591903541667
294,20180616-2300,0.0,0.22463804262295087,13.733606557377051,0.0041585780521234805,0.0002836670106828677,2.0946569958437498
295,20180616-2300,0.0,0.2543648368421054,14.272894736842108,0.005316035367356634,0.0002872490901899993,1.887125690979167
296,20180616-2300,0.0,0.2628975879310345,13.913844827586207,0.005344318481126597,0.0003319730626512266,1.7153521838749999
297,20180616-2300,0.0,0.23491665238095238,13.520761904761903,0.0036740148973700088,0.00043248631637102074,1.58767091553125
298,20180616-2300,0.40298507462686567,0.24860564328358215,12.744358208955227,0.0036826141239059006,0.00029484282716086874,1.0829921147291666
299,20180616-2300,0.6716417910447762,0.2726313313432837,13.192298507462684,0.004803018244720824,0.0002501182168778092,0.8447309344583332
300,20180616-2300,0.7285714285714285,0.21045046714285714,12.466071428571428,0.002625510834648276,0.00035293144819609695,0.5596260101770834
301,20180616-2300,0.0,0.2134626,13.620762711864407,0.003581847468826775,0.00028512566711925714,2.2594831131458335
302,20180616-2300,0.0,0.20572617368421048,14.394736842105262,0.0031924537712932593,0.00026646930086646567,2.412391875125
303,20180616-2300,0.0,0.20765522727272734,14.54318181818182,0.00329513356970966,0.00026580296079275426,2.5216745778541667
304,20180616-2300,0.0,0.20915943818181823,14.440909090909091,0.0036954044199503347,0.0002745187155587515,2.7161171397291666
305,20180616-2300,0.0,0.22973201249999994,14.25,0.004428438105076377,0.0002617648768324567,2.5433582092083333
306,20180616-2300,0.0,0.23074038113207543,15.417452830188678,0.004389002860709332,0.00024241180501754388,2.4043196822291666
307,20180616-2300,0.0,0.20816290714285715,14.069196428571427,0.0036409973967271602,0.00023553456289035222,2.5466366952708337
308,20180616-2330,0.0,0.2654718864406779,12.711915254237287,0.003715815096454634,0.00031678826635707114,2.0102503074999998
309,20180616-2330,0.0,0.27590051499999996,13.028099999999998,0.0040341603116122665,0.0003078929447167944,1.8028650133020832
310,20180616-2330,0.0,0.2775881399999999,11.780861538461535,0.004556063486740165,0.00028584420719634623,1.63127206415625
311,20180616-2330,0.0,0.2625291,11.184695652173914,0.003774226726058033,0.00023578146940165173,1.5040907511770834
312,20180616-2330,0.5942028985507246,0.28208980434782605,11.815086956521743,0.0034237225875082384,0.0002033231816241315,1.00128661734375
313,20180616-2330,0.7681159420289855,0.3163223347826087,12.37778260869565,0.004611943976279137,0.00018297232093407006,0.7606519051666667
314,20180616-2330,0.7230769230769231,0.1851668815384615,12.51623076923077,0.0017760530693531475,0.00013936025810836196,0.48647185965625
315,20180616-2330,0.0,0.24887217457627112,12.800847457627118,0.0034623655950793957,0.00029924470781294286,2.1749733174791666
316,20180616-2330,0.0,0.23454366774193544,12.63508064516129,0.003098421862550724,0.0002697497966843646,2.3293135535208336
317,20180616-2330,0.0,0.2266570403225807,12.48991935483871,0.00311528254412033,0.0002735855823827946,2.4382128351875
318,20180616-2330,0.0,0.22490912499999985,13.1125,0.0032056487825545617,0.0002819386508944362,2.6326284929166666
319,20180616-2330,0.0,0.2459164199999999,13.80625,0.003516534904806516,0.0002727792276815545,2.459953699875
320,20180616-2330,0.0,0.24283194193548374,12.713709677419354,0.004176032253016382,0.00026900588633787907,2.3213549195833334
321,20180616-2330,0.0,0.23214900483870973,12.622983870967742,0.0032628342026384447,0.000264855194759895,2.4633577805416667
322,20180617-0000,0.0,0.25432864285714285,13.27085714285714,0.004333582750967358,0.0003376872539176304,1.8495386095104167
323,20180617-0000,0.0,0.2513552815384615,11.437523076923075,0.003973039779109919,0.00036884461889998736,1.6422093070625
324,20180617-0000,0.0,0.27625200461538457,12.213369230769231,0.0047719714333292595,0.00037805746989414725,1.4704718211145833
325,20180617-0000,0.06451612903225806,0.29404767096774187,11.900177419354838,0.004786065462005163,0.0003509355320578959,1.3448386141666666
326,20180617-0000,0.6805555555555556,0.28524239166666665,11.661624999999995,0.003869525190384925,0.0002611927088064197,0.8451243353645833
327,20180617-0000,0.759493670886076,0.2545909746835443,11.16937974683544,0.0031004742972990536,0.00036259078562344584,0.6028067177291666
328,20180617-0000,0.6666666666666666,0.1282868625,12.580625,0.000889581887931597,0.00028210801424078026,0.34458014571874995
329,20180617-0000,0.0,0.2530210524590164,12.485655737704919,0.004420443472086326,0.0003274664144628412,2.0140097568125
330,20180617-0000,0.0,0.2328924915254238,13.531779661016948,0.0036407120222760074,0.00029791472571281366,2.1691339369791662
331,20180617-0000,0.0,0.2284484288135594,13.04237288135593,0.0033076155683824373,0.00029472420041058576,2.2780507053749997
332,20180617-0000,0.0,0.22492041864406778,12.819915254237287,0.0030362231499122426,0.0002872967426318841,2.47223113425
333,20180617-0000,0.0,0.22696992000000002,11.85576923076923,0.0035949499741276263,0.00026212385558109237,2.298553334770833
334,20180617-0000,0.0,0.22980268064516132,12.03024193548387,0.0044672059382238295,0.00022934395046158253,2.1595026063541667
335,20180617-0000,0.0,0.2226211380952381,12.297619047619047,0.0035028215168910848,0.00020031434285156403,2.3018183851458334
336,20180617-0030,0.0,0.24570770163934436,13.589213114754099,0.003507550024214612,0.0002665668771161433,1.6921653008541668
337,20180617-0030,0.0,0.2457469868852459,13.186377049180331,0.0033167152520228367,0.0003299718700626411,1.4843220898645832
338,20180617-0030,0.1111111111111111,0.27291046666666663,13.196523809523807,0.0041858247175176385,0.0003681060621672774,1.3128288905416667
339,20180617-0030,0.328125,0.290082515625,12.59765625,0.004140582043524019,0.0003757279279181366,1.1855200535729167
340,20180617-0030,0.8169014084507042,0.26371335633802817,11.432197183098593,0.002763095538055018,0.00020122615942168754,0.6923899727604167
341,20180617-0030,0.7972972972972973,0.18414910135135132,12.486486486486484,0.0018319150483409076,0.0002725441861677371,0.45928567038541673
342,20180617-0030,0.0,0.24650816842105255,14.611842105263158,0.0035892664093786814,0.00023821921133139755,1.856770023625
343,20180617-0030,0.0,0.23263851724137946,14.308189655172416,0.0034021541406847973,0.00020307963355689596,2.012781403125
344,20180617-0030,0.0,0.22548529655172417,14.437500000000002,0.003245253740393452,0.0001929148350656979,2.121283171
345,20180617-0030,0.0,0.21823146315789477,14.19078947368421,0.0029103664991950557,0.00017300526617124867,2.31581286075
346,20180617-0030,0.0,0.21500876379310355,13.435344827586208,0.0028356866251117423,0.00016607199005648406,2.142041508854167
347,20180617-0030,0.0,0.23781367894736843,14.26315789473684,0.003465831730181135,0.00017469487772366662,2.0026270335
348,20180617-0030,0.0,0.22494811551724134,13.42241379310345,0.0033851940667377323,0.00018997999746144485,2.1446398547916665
349,20180617-1100,0.03508771929824561,0.44657618421052625,14.585421052631581,0.009833522601717812,0.0006694292412811245,1.6453566850624999
350,20180617-1100,0.13636363636363635,0.4445143636363637,13.136454545454544,0.010251528590491235,0.0007021062808645717,1.4425540493541669
351,20180617-1100,0.4603174603174603,0.5015852,14.023714285714284,0.012561107646451816,0.0006160533928320832,1.2845986419270832
352,20180617-1100,0.6666666666666666,0.48490928749999995,12.773499999999999,0.010837875802696531,0.0004837925997624342,1.1337053495312501
353,20180617-1100,0.88,0.35341357599999995,12.14256,0.006112615603966066,0.0004965795268408754,0.6262655079479167
354,20180617-1100,0.8260869565217391,0.26755070000000003,13.899391304347827,0.004761014817987197,0.00046487810532193526,0.3949564046458333
355,20180617-1100,0.0,0.44369773888888897,15.513888888888888,0.010336946580249582,0.0006322656065344089,1.8348979860416668
356,20180617-1100,0.0,0.4313387830188678,15.566037735849054,0.01035598407682874,0.0005514474950890565,1.9710905007916668
357,20180617-1100,0.0,0.44647990588235287,16.24264705882353,0.010471765694071974,0.0005398176308020197,2.0729324926875
358,20180617-1100,0.0,0.3991819777777777,15.819444444444443,0.008865709361030724,0.0004623306566946113,2.2582747174375
359,20180617-1100,0.0,0.38181258500000004,13.25,0.0077122979025175675,0.0003977243186782195,2.07710782575
360,20180617-1100,0.0,0.4204066576271186,13.271186440677965,0.010295484958250794,0.00035559347495440043,1.960489493958333
361,20180617-1100,0.0,0.4503325096153847,16.478365384615387,0.011909497989835002,0.0003363831960502258,2.1122724085625
362,20180617-1100,0.0,0.45082075471698096,15.254716981132074,0.011211832910062065,0.0006817904804524805,1.8289553
363,20180617-1100,0.031746031746031744,0.4478285714285715,13.226190476190476,0.009900418227328874,0.0007067814629388243,1.5693595958333333
364,20180617-1100,0.2608695652173913,0.46989130434782606,13.184782608695652,0.011725287775687968,0.0006754327939197644,1.4088225583333331
365,20180617-1100,0.5694444444444444,0.47423333333333334,12.557291666666666,0.010196365695532924,0.0005095016986751566,1.2096260541666668
366,20180617-1100,0.3150684931506849,0.4584000000000001,12.236301369863016,0.01059369104518922,0.0007137688699269455,1.382568154166667
367,20180617-1130,0.0,0.33781408732394363,12.198042253521125,0.007054980669375745,0.0002486739982932062,1.6451378274895834
368,20180617-1130,0.11764705882352941,0.35757666176470587,12.901632352941176,0.007752517479078892,0.0002456868996110256,1.44337929159375
369,20180617-1130,0.30303030303030304,0.4186648136363636,13.133500000000002,0.010409287897639088,0.00022343093549961375,1.2857604838125
370,20180617-1130,0.5428571428571428,0.4067413885714288,12.85722857142857,0.009063633142529655,0.00017995488898320537,1.1350080155937499
371,20180617-1130,0.813953488372093,0.3105008546511627,11.487732558139532,0.004975740803040727,0.00023356043231636473,0.6233651535729166
372,20180617-1130,0.7733333333333333,0.242045988,12.997480000000001,0.00384661675214752,0.00017746796716990685,0.39235130546875
373,20180617-1130,0.0,0.3531016272727272,13.323863636363637,0.007858574301192313,0.0002455637576205109,1.8360078196666665
374,20180617-1130,0.0,0.3465571935483871,13.64516129032258,0.00816800230328381,0.0002322448892969092,1.9713549286458336
375,20180617-1130,0.0,0.36331146000000014,15.879545454545456,0.008357708940937448,0.00023980365222743102,2.0729271029375
376,20180617-1130,0.0,0.31750649516129037,13.560483870967742,0.006755829321372069,0.00022690274100548022,2.2580732618750003
377,20180617-1130,0.0,0.31651606363636375,11.960227272727273,0.005581862193297947,0.00022673644633510164,2.0790639255416665
378,20180617-1130,0.0,0.35688039375,12.755859375,0.007695821068507649,0.00022237035527779194,1.9629126229375
379,20180617-1130,0.0,0.38598556315789473,14.927631578947368,0.00923189985036608,0.00021374903232809837,2.114505477375
380,20180617-1130,0.0,0.3608723076923076,13.292307692307691,0.008415001457543477,0.00025558803126347993,1.8306981333333332
381,20180617-1130,0.014705882352941176,0.34598382352941176,12.275735294117647,0.006929802153938172,0.0002585066594393657,1.5719592624999998
382,20180617-1130,0.14705882352941177,0.3914161764705882,12.749999999999998,0.009589301845578633,0.0002517141784245237,1.4109965791666665
383,20180617-1130,0.4050632911392405,0.38955189873417717,11.259493670886076,0.008042569394059536,0.00017120191510516488,1.2096107416666666
384,20180617-1130,0.20512820512820512,0.4117923076923076,11.418269230769232,0.008566467538261216,0.00020383182079401996,1.3839222583333335
385,20180617-2100,0.0,0.34823981095890416,12.06924657534247,0.006534259507924666,0.000543643781064886,1.7359697969375
386,20180617-2100,0.02857142857142857,0.35904575571428565,12.47425714285714,0.006137255004520874,0.0005963353804253729,1.5550456972083335
387,20180617-2100,0.18181818181818182,0.400135,14.048090909090915,0.007582978769760859,0.0006204842727371966,1.3803803023541668
388,20180617-2100,0.4084507042253521,0.41221123943661964,12.446366197183098,0.007787556744966673,0.000635861220326076,1.2089396303541668
389,20180617-2100,0.9047619047619048,0.38335159642857136,11.830392857142856,0.005856753965195087,0.0005028172202463977,0.65734005378125
390,20180617-2100,0.8589743589743589,0.31335786923076925,11.891846153846155,0.0059150084113633455,0.0009348436148271247,0.45639321509374997
391,20180617-2130,0.0,0.3716382857142857,13.744190476190472,0.008801511058037116,0.0004298933039239162,1.9028336851979164
392,20180617-2130,0.0,0.36729127500000003,13.195171875000003,0.008295996090895258,0.00048497805345010193,1.72216757828125
393,20180617-2130,0.03389830508474576,0.39976083559322023,14.529559322033899,0.010223150780649377,0.00046671392297073635,1.5480563615208334
394,20180617-2130,0.2,0.4408111699999999,14.421700000000005,0.010569775954841683,0.0003880526032228919,1.3789509324270834
395,20180617-2130,0.8589743589743589,0.44396567307692325,12.108038461538463,0.009188926381452339,0.0003412935574222967,0.8258286763020833
396,20180617-2130,0.810126582278481,0.37810139240506324,11.70075949367089,0.008676501793533988,0.0002997023405608751,0.6180829905520834
397,20180617-2130,0.7671232876712328,0.2561589082191781,12.498410958904108,0.003343201871402231,0.0009974175537754333,0.3843522329375
398,20180617-2200,0.0,0.3715320984375,13.699171875000001,0.006417907120271366,0.0004501689878061894,2.0011461262083334
399,20180617-2200,0.0,0.3742625742857143,12.340114285714288,0.007166180820264109,0.00039988412730462575,1.8205830645312502
400,20180617-2200,0.01639344262295082,0.4303512983606557,14.13919672131148,0.008269399125214757,0.00032397314141689954,1.6459876076145832
401,20180617-2200,0.058823529411764705,0.41224471323529427,13.185529411764708,0.0076356508689440685,0.00023356369491053436,1.4793655065208335
402,20180617-2200,0.8,0.42068782500000007,11.0133,0.006963177762359591,0.0005870187201115184,0.9261004000729167
403,20180617-2200,0.9113924050632911,0.3925129215189873,11.513430379746836,0.007725820953914385,0.0005487676858620587,0.7166958766666667
404,20180617-2200,0.7857142857142857,0.2624757321428572,11.292428571428571,0.00401251298542024,0.0009079928160464531,0.48171635490625003
405,20180617-2230,0.0,0.44880746727272736,15.858981818181823,0.010561123938348967,0.0010323900897089677,2.094886422114583
406,20180617-2230,0.0,0.43366924838709675,13.433516129032256,0.010347143072947368,0.0010485379420827761,1.9142907633958335
407,20180617-2230,0.0,0.5096290086206896,14.576327586206899,0.01578890142611847,0.0008112607316999526,1.7397830681458333
408,20180617-2230,0.08771929824561403,0.5352239631578947,15.463842105263156,0.015237957541068709,0.00045967616709352425,1.5710793645520833
409,20180617-2230,0.7402597402597403,0.5048150142857143,11.787857142857149,0.012635300346410831,0.0012659878865851379,1.0186723212187503
410,20180617-2230,0.8095238095238095,0.4461954785714286,11.276821428571427,0.01064105489754523,0.000887290893679987,0.8095666865729165
411,20180617-2230,0.8311688311688312,0.32329443506493505,12.075662337662333,0.0076694273530495795,0.0006117032300913543,0.5840884376354167
412,20180617-2300,0.0,0.3802652213114754,14.252950819672133,0.006473541860489997,0.00033963598938573027,2.1220955439895834
413,20180617-2300,0.0,0.3650403904761904,13.50890476190476,0.005843080851896107,0.0005527590737383132,1.9419190538437503
414,20180617-2300,0.0,0.3916987343283583,12.82558208955224,0.00706884800735814,0.0007907111067058713,1.7666883696875
415,20180617-2300,0.046153846153846156,0.4317232384615385,13.419138461538463,0.008969576887938022,0.0010355301102291867,1.5960746527916667
416,20180617-2300,0.684931506849315,0.4618304178082192,11.881890410958905,0.008593080085133148,0.000572494699459296,1.04698035796875
417,20180617-2300,0.8928571428571429,0.4018732,10.79007142857143,0.006918272076976099,0.00042122445205163255,0.8337446609375001
418,20180617-2300,0.8472222222222222,0.3145648,13.122333333333334,0.005222168494591292,0.0011968523895655107,0.6056029507291666
419,20180617-2330,0.0,0.4673516035714285,14.313428571428576,0.012469485433183889,0.0010316920177225726,2.1060349664687497
420,20180617-2330,0.0,0.4580065656716418,12.472835820895526,0.01136285860981295,0.0009410130626580095,1.92620144690625
421,20180617-2330,0.018867924528301886,0.5160920943396226,15.010698113207544,0.013386089488997792,0.0008328421345066542,1.751423571
422,20180617-2330,0.05263157894736842,0.5540964526315789,15.644736842105262,0.014249833062810418,0.0006449844429220874,1.5813505118437499
423,20180617-2330,0.8428571428571429,0.5565655114285714,12.709885714285713,0.013554781043093267,0.001029311137655964,1.0330575291979167
424,20180617-2330,0.8636363636363636,0.43746947386363644,10.06530681818182,0.009013772705123773,0.001238761794978474,0.82040963678125
425,20180617-2330,0.8484848484848485,0.3352236454545454,13.76418181818182,0.006342878692320087,0.001521945245325464,0.5990295638750001
426,20180618-0000,0.0,0.46402094545454553,12.750045454545454,0.007570183818710709,0.0003290466755456995,2.0562988454166664
427,20180618-0000,0.0,0.437592547826087,12.763478260869567,0.007560095888428006,0.00034787823353433963,1.8767202903229168
428,20180618-0000,0.0,0.4695295147058824,12.383338235294115,0.009090456029965959,0.000407797722013351,1.7025274667291665
429,20180618-0000,0.11764705882352941,0.49067981911764696,11.57541176470588,0.008154971657752141,0.00048549500592670483,1.5304726411041667
430,20180618-0000,0.7682926829268293,0.4755710341463416,10.367451219512194,0.008541934121752415,0.0007350337938588668,0.9852016169791666
431,20180618-0000,0.9294117647058824,0.4062145976470588,11.115458823529412,0.00919840894596205,0.0004964835844965307,0.7731539154479167
432,20180618-0000,0.9142857142857143,0.27502915714285714,12.776828571428569,0.00440028106472363,0.0007910925458916761,0.54868393278125
433,20180618-1100,0.23863636363636365,0.7270190761363636,9.240784090909091,0.037179315699665,0.0024846111593700127,1.6706217168229167
434,20180618-1100,0.6777777777777778,0.7007625566666665,9.083333333333334,0.032186238536336426,0.0025104447162403285,1.4424233051770834
435,20180618-1100,0.9058823529411765,0.6444539152941176,9.734576470588236,0.026707516468466908,0.0024129837198731603,1.2719075934375
436,20180618-1100,0.9397590361445783,0.5366588313253012,9.865265060240962,0.01915409722492215,0.0018893119518278855,1.1591923027395832
437,20180618-1100,0.961038961038961,0.3601044662337662,10.629038961038962,0.007744213771817635,0.0029650865436498214,0.6212556198125
438,20180618-1100,0.011764705882352941,0.7263705882352941,9.520588235294117,0.03693685379001587,0.002585566452811697,1.8915133
439,20180618-1100,0.39080459770114945,0.7370448275862068,9.241379310344827,0.03645258244515465,0.0026091997102850283,1.5886317416666664
440,20180618-1100,0.7906976744186046,0.6803058139534884,9.527616279069766,0.03007567554778851,0.002375940464693995,1.3901479125
441,20180618-1100,0.8734177215189873,0.5166721518987342,10.585443037974684,0.017980146942789446,0.001948764479533381,1.277138825
442,20180618-1100,0.9324324324324325,0.41879594594594594,11.604729729729728,0.011075658162715817,0.0025323577018785365,0.9486581125
443,20180618-1100,0.9240506329113924,0.40419493670886075,11.458860759493671,0.009766160157249898,0.002821467647628399,0.7583468583333334
444,20180618-1100,0.8983050847457628,0.26274406779661014,13.83050847457627,0.002883942122910581,0.0017915426125628584,0.7142466749999999
445,20180618-1130,0.1125,0.7964919187499999,10.073512499999998,0.03920697450009701,0.0022807466862472614,1.7259796839270833
446,20180618-1130,0.64,0.763252512,11.09496,0.03604668221645216,0.002505747302520203,1.4989001209479167
447,20180618-1130,0.8157894736842105,0.6932207486842107,10.909618421052631,0.03020776644816763,0.0022824262288608332,1.3295081171770833
448,20180618-1130,0.9054054054054054,0.5992799351351351,11.2827972972973,0.024105083351413006,0.0018983133440560551,1.2156917579375002
449,20180618-1130,0.9714285714285714,0.39019733571428566,12.790071428571428,0.010818612067060144,0.0021311159407674356,0.6826837158854167
450,20180618-1130,0.0,0.8040662337662339,10.709415584415584,0.04088150383040563,0.0021933466690021108,1.9498792583333338
451,20180618-1130,0.3,0.78123,9.75,0.038514817291413386,0.0024964415586095673,1.643692345833333
452,20180618-1130,0.6623376623376623,0.724612987012987,10.573051948051948,0.03369260825648289,0.002566394215832254,1.4523650166666666
453,20180618-1130,0.7567567567567568,0.5813229729729729,11.184121621621621,0.022329554824640455,0.0019131817060547437,1.3375513874999998
454,20180618-1130,0.9558823529411765,0.4562338235294117,12.24816176470588,0.014479558624172158,0.0020312271670429615,1.0083955500000001
455,20180618-1130,0.9166666666666666,0.44267916666666657,12.109375,0.013398319112801031,0.002162669436373397,0.8190509
456,20180618-1130,0.9032258064516129,0.2311403225806452,13.487903225806452,0.0033543007896596096,0.0011404845350499022,0.7881263416666667
457,20180618-1200,0.08045977011494253,0.8258206551724138,9.795172413793106,0.04169791229224285,0.0055155171875658025,1.7865782686874998
458,20180618-1200,0.5119047619047619,0.773792657142857,10.551214285714288,0.03644493387619865,0.005492331106116782,1.5586261966145833
459,20180618-1200,0.7804878048780488,0.6820255207317075,10.456500000000002,0.03009930025221669,0.004747897381750536,1.3872941228437499
460,20180618-1200,0.881578947368421,0.6015697815789475,10.884789473684213,0.02429096923301621,0.004547270738995455,1.2768668401770833
461,20180618-1200,1.0,0.4407078521739129,13.244521739130436,0.010878352144633688,0.003371735648003474,0.7376529214270833
462,20180618-1200,1.0,0.374234331147541,14.824819672131149,0.009354642514038254,0.004346458323366241,0.4839076854479166
463,20180618-1200,0.0,0.8035103448275861,9.775862068965518,0.04138144680208463,0.00572348633497614,2.0096586125
464,20180618-1200,0.2375,0.8115637499999998,10.6265625,0.04148708489357215,0.005635007866039982,1.7056615333333331
465,20180618-1200,0.6097560975609756,0.7380256097560977,9.969512195121952,0.03338825902938841,0.005562164788278703,1.506964975
466,20180618-1200,0.6973684210526315,0.5695736842105263,11.023026315789474,0.022709874654761767,0.005199241327490486,1.3963524916666668
467,20180618-1200,0.922077922077922,0.46858831168831167,11.396103896103895,0.014923741316814598,0.006059473544790349,1.0677388833333334
468,20180618-1200,1.0,0.4590685714285714,12.798214285714286,0.013311219682033366,0.004627975263734428,0.8779152541666667
469,20180618-1200,0.9076923076923077,0.2910784615384615,13.95576923076923,0.005102959415628999,0.001692930303991499,0.8238735708333333
470,20180618-1230,0.11494252873563218,0.7957053103448275,9.81244827586207,0.039742132510816326,0.0024071606295436106,1.7836087717916667
471,20180618-1230,0.5581395348837209,0.7396746802325582,9.69338372093023,0.0356251001704993,0.0027794983950617524,1.5583306393229166
472,20180618-1230,0.7857142857142857,0.6301866607142856,9.772428571428568,0.027191660179069835,0.0027692072407125394,1.3898059618958334
473,20180618-1230,0.8588235294117647,0.5628447599999999,9.690423529411765,0.021838673932646123,0.0025842900775449634,1.2899736897708332
474,20180618-1230,0.8928571428571429,0.415332342857143,10.828000000000001,0.00982800297073125,0.0018298218709572036,0.7472122137395834
475,20180618-1230,0.9473684210526315,0.3124491828947369,12.436618421052634,0.005976502742784754,0.0030772354688858726,0.49554985489583336
476,20180618-1230,1.0,0.061888429411764714,42.84917647058823,5.712284890732715e-05,6.518383679545526e-05,0.2581484988125
477,20180618-1230,0.0,0.7955142857142856,9.825892857142856,0.04004291012753149,0.0024314592637117677,2.0105574666666666
478,20180618-1230,0.21428571428571427,0.7920392857142856,10.080357142857142,0.039819283037988075,0.0026270673505881356,1.7066616583333334
479,20180618-1230,0.5909090909090909,0.6870715909090912,9.153409090909092,0.031467725976987396,0.002994790328932898,1.512951370833333
480,20180618-1230,0.6666666666666666,0.5455428571428572,10.34375,0.020520362236595292,0.0027252753904343785,1.4052799083333332
481,20180618-1230,0.925,0.46745625,10.696875,0.013319639982862022,0.002828642684588763,1.0751906958333333
482,20180618-1230,0.9605263157894737,0.4504499999999999,11.225328947368423,0.012035733382941718,0.002256819010430209,0.8862399625
483,20180618-1230,0.8378378378378378,0.24845270270270264,11.974662162162161,0.0031623774606170754,0.0009522838087268023,0.8483492374999999
484,20180618-1230,0.9215686274509803,0.20409411764705881,16.86764705882353,0.0017495405913163778,0.0020764302293241714,0.4050415874999979
485,20180618-1300,0.0967741935483871,0.773517906451613,8.860935483870966,0.045930796075438166,0.005044071865346384,1.7774916952916668
486,20180618-1300,0.5057471264367817,0.7046373206896551,9.84058620689655,0.03768522711456741,0.004987879992536571,1.5510296539791666
487,20180618-1300,0.6976744186046512,0.6217465499999999,9.70629069767442,0.03091026164563876,0.004468771300855844,1.38259539115625
488,20180618-1300,0.8780487804878049,0.5750709365853658,10.88191463414634,0.025238642007876334,0.0037785856685833984,1.2854358134270834
